model_name,display_name,family,depth_label,test_loss,macro_corr,macro_snr_db,clean_sum_mse,observed_mixture_mse,parameter_count,inference_time_ms,training_date,training_time_sec,train_samples,val_samples,test_samples,total_samples,epochs,checkpoint_path,report_path
multiscale_branches,Multiscale Branches,conv1d,shallow,0.24092302918434144,0.7555616344133261,4.21538645085008,0.11131817857927853,0.03692685457294816,5859.0,3.423500000000068,2026-05-24T20:22:24.679489Z,1040.581746,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf100_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf100_s42\final_test_report.json
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.11804621477921803,0.682177385940307,2.8679927349144245,0.11753997423507087,0.028737821099494062,12867.0,70.69290000000007,2026-04-20T04:37:31.663088Z,462.930389,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated\final_test_report.json
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.32753594040870665,0.6576842176448555,2.661870636844112,0.1396599730900782,0.019178414202509125,12867.0,4.579439999999923,2026-05-24T20:23:49.354579Z,82.000292,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf005_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf005_s42\final_test_report.json
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.3215288543701172,0.6612054064469842,2.7641747156818384,0.11761883903844925,0.025607664968249302,12867.0,3.7411399999999873,2026-05-24T20:25:39.897962Z,107.57948,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf010_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf010_s42\final_test_report.json
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.31612993955612184,0.6657065582912164,2.7911303160829664,0.11723228495889274,0.027891259281794145,12867.0,3.1815000000000815,2026-05-24T20:29:11.096205Z,208.400401,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf025_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf025_s42\final_test_report.json
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.29222711086273195,0.6690471759484297,2.965792061334256,0.1213793609888928,0.02899512158270918,12867.0,3.784819999999911,2026-05-24T20:35:11.900477Z,357.379659,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf050_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf050_s42\final_test_report.json
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.29947441816329956,0.6777483420893826,3.0335788014331144,0.11697597495082317,0.028254347372292026,12867.0,3.4148199999997964,2026-05-24T20:43:24.408599Z,489.468335,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf075_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf075_s42\final_test_report.json
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.27570319890975953,0.6876405530330263,3.0674835270499057,0.11643891556067634,0.032216054294944875,12867.0,3.0596599999999974,2026-05-24T20:54:00.390021Z,632.812619,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf100_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf100_s42\final_test_report.json
rnnbased,RNN (LSTM/GRU),rnn,deep,0.1374935390551885,0.6632319353980407,3.0563073767488222,0.10515733835966469,0.023834902203894462,530179.0,2762.9647999999997,,,,,,,,decomposers\ML_methods\NN_based\saved_models\rnnbased\rnnbased_best.pt,decomposers\ML_methods\NN_based\saved_models\rnnbased\final_test_report.json
sepformer,SepFormer,sepformer,deep,0.05724945306777954,0.841449532267773,5.951174931367793,0.036212903423254304,0.1933570035822826,601088.0,106.33939999999953,,3171.22,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\sepformer\sepformer_best.pt,decomposers\ML_methods\NN_based\saved_models\sepformer\final_test_report.json
sepformer,SepFormer,sepformer,deep,0.3269845080375671,0.6458356065171705,2.641634626345061,0.13577352055240513,0.02277833708032322,601088.0,12.75501999999995,2026-05-25T08:12:17.990363Z,238.750869,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf005_s42\sepformer_best.pt,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf005_s42\final_test_report.json
sepformer,SepFormer,sepformer,deep,0.32304290056228635,0.6559465596016142,2.781145419456438,0.11991482054576298,0.02553639312138734,601088.0,15.731740000000105,2026-05-25T08:18:57.526015Z,396.398976,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf010_s42\sepformer_best.pt,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf010_s42\final_test_report.json
sepformer,SepFormer,sepformer,deep,0.24514665722846984,0.7676275131455768,4.448935468404997,0.10554963612230975,0.03560837823924778,601088.0,12.50725999999984,2026-05-25T08:36:12.792511Z,1031.709645,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf025_s42\sepformer_best.pt,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf025_s42\final_test_report.json
sepformer,SepFormer,sepformer,deep,0.1977774167060852,0.8203086096643486,5.487244279333515,0.09763249350953174,0.04236244965241676,601088.0,10.904479999999994,2026-05-25T09:09:42.423430Z,2007.1771,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf050_s42\sepformer_best.pt,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf050_s42\final_test_report.json
sepformer,SepFormer,sepformer,deep,0.20305562019348145,0.8198940534929625,5.62974001116567,0.11459436474898611,0.0329606831424667,601088.0,14.294679999999982,2026-05-25T09:59:34.296935Z,2989.189361,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf075_s42\sepformer_best.pt,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf075_s42\final_test_report.json
sepformer,SepFormer,sepformer,deep,0.1839870524406433,0.8305565449570773,5.719980325070204,0.10924063967585301,0.039454724088719334,601088.0,13.138920000000008,2026-05-25T11:05:36.919469Z,3959.092119,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf100_s42\sepformer_best.pt,decomposers\ML_methods\NN_based\saved_models\sepformer_data_availability_tf100_s42\final_test_report.json
tasnet,TasNet,tasnet,deep,0.02802625800172488,0.9345496932204675,9.322229397256804,0.03508929112691644,0.189399269605921,2503296.0,209.92230000000058,,4103.91,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\tasnet\tasnet_best.pt,decomposers\ML_methods\NN_based\saved_models\tasnet\final_test_report.json
tasnet,TasNet,tasnet,deep,0.2829969620704651,0.7283832995869368,3.5058580821334213,0.12888936805777007,0.028860737032017355,2503296.0,67.58404000000003,2026-05-24T21:54:48.477190Z,594.789172,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf005_s42\tasnet_best.pt,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf005_s42\final_test_report.json
tasnet,TasNet,tasnet,deep,0.22360240817070007,0.8075201050305948,5.164861149745431,0.11175506561665066,0.033098952891642844,2503296.0,70.56521999999994,2026-05-24T22:14:36.731082Z,1184.359098,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf010_s42\tasnet_best.pt,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf010_s42\final_test_report.json
tasnet,TasNet,tasnet,deep,0.18830593943595886,0.8702248242361835,6.65571652504328,0.10332511168754613,0.03550023188950618,2503296.0,64.11750000000005,2026-05-24T23:00:38.637370Z,2758.391659,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf025_s42\tasnet_best.pt,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf025_s42\final_test_report.json
tasnet,TasNet,tasnet,deep,0.14947033643722535,0.9151321654225762,8.16621640033858,0.09432355646261467,0.04501590312417439,2503296.0,65.65286000000015,2026-05-25T00:26:52.410404Z,5170.150694,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf050_s42\tasnet_best.pt,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf050_s42\final_test_report.json
tasnet,TasNet,tasnet,deep,0.1510607546567917,0.9176189809607689,8.491382118262306,0.09610581435764398,0.040046538057454936,2503296.0,62.18287999999994,2026-05-25T02:30:30.568682Z,7414.275981,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf075_s42\tasnet_best.pt,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf075_s42\final_test_report.json
tasnet,TasNet,tasnet,deep,0.13216790318489074,0.9347157604469225,8.978874880924309,0.10017314995825391,0.040292141209976436,2503296.0,60.89694000000012,2026-05-25T05:18:26.678580Z,10072.054724,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf100_s42\tasnet_best.pt,decomposers\ML_methods\NN_based\saved_models\tasnet_data_availability_tf100_s42\final_test_report.json
three_parallel_shallow_branches,Three Parallel Shallow Branches,conv1d,shallow,0.5263050643603007,0.12407648003116868,-3.8205103638706106,1.3489058645566305,0.7550410290559133,1251.0,2.3052999999997326,,,,,,,,decomposers/ML_methods/NN_based/saved_models/three_parallel_shallow_branches/three_parallel_shallow_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\three_parallel_shallow_branches\final_test_report.json
unet1d,UNet1D,unet,deep,0.05228243485093117,0.8778733767275306,6.835553567502021,0.11301488994408904,0.03776589025283809,2710819.0,65.46199999999835,2026-04-20T04:48:12.542420Z,1103.905236,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\unet1d\unet1d_best.pt,decomposers\ML_methods\NN_based\saved_models\unet1d\final_test_report.json
unet1d,UNet1D,unet,deep,0.26086281061172484,0.7278440664532222,4.224183800442263,0.11399455393633204,0.0379155204813899,2710819.0,18.177640000000036,2026-05-25T05:21:51.643037Z,201.279979,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf005_s42\unet1d_best.pt,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf005_s42\final_test_report.json
unet1d,UNet1D,unet,deep,0.23676492929458617,0.7828953477203224,4.938090082953311,0.10655406541484531,0.034811130704847655,2710819.0,21.12927999999989,2026-05-25T05:27:06.979807Z,311.942761,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf010_s42\unet1d_best.pt,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf010_s42\final_test_report.json
unet1d,UNet1D,unet,deep,0.2095617127418518,0.8428469345575076,6.139492541276734,0.10054206880333359,0.03617631127143821,2710819.0,18.38292000000008,2026-05-25T05:38:17.509815Z,667.219221,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf025_s42\unet1d_best.pt,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf025_s42\final_test_report.json
unet1d,UNet1D,unet,deep,0.17511518716812133,0.8786929483360199,6.875950211033271,0.10421468804385584,0.03888151271900042,2710819.0,23.58507999999988,2026-05-25T06:11:00.310097Z,1960.028697,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf050_s42\unet1d_best.pt,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf050_s42\final_test_report.json
unet1d,UNet1D,unet,deep,0.175801500082016,0.8800427993324463,7.166305068232628,0.10144337517790966,0.03920547884956309,2710819.0,20.078459999999957,2026-05-25T07:00:47.922297Z,2983.988591,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf075_s42\unet1d_best.pt,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf075_s42\final_test_report.json
unet1d,UNet1D,unet,deep,0.15877111196517946,0.8941169274742142,7.398852053601261,0.1108602223128015,0.03789509355037939,2710819.0,21.702780000000036,2026-05-25T08:08:16.620684Z,4045.382972,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf100_s42\unet1d_best.pt,decomposers\ML_methods\NN_based\saved_models\unet1d_data_availability_tf100_s42\final_test_report.json
unet1d_pure_harmonic_amfm_chirp_trend_transient,,,,0.03774098493158817,0.8721274239793777,7.174882978804903,0.03580880648837412,0.3404415170213548,,,,,,,,,,decomposers\ML_methods\NN_based\saved_models\unet1d_pure_harmonic_amfm_chirp_trend_transient\unet1d_best.pt,decomposers\ML_methods\NN_based\saved_models\unet1d_pure_harmonic_amfm_chirp_trend_transient\final_test_report.json
conv1dnetwork,Shallow Conv1D,conv1d,shallow,,,,,,5443.0,14.532199999999662,,,,,,,,decomposers/ML_methods/NN_based/saved_models/conv1Dnetwork/conv1Dnetwork_best.pt,
